Accession	Name	Source Database	Type	Integrated Into	Integrated Signatures	GO Terms
IPR036838	Ribosomal protein S10 domain superfamily	interpro	homologous_superfamily		SSF54999,G3DSA:3.30.70.600	
IPR036839	7,8-dihydroneopterin aldolase (MptD) superfamily	interpro	homologous_superfamily		SSF143560,G3DSA:3.30.1300.20	GO:0004150
IPR036840	YqbF domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.5.20	
IPR036841	Vascular endothelial growth factor, heparin-binding domain superfamily	interpro	homologous_superfamily		G3DSA:2.10.160.10,SSF57593	GO:0008201
IPR036842	AF2331-like superfamily	interpro	homologous_superfamily		G3DSA:3.30.1970.10,SSF143995	
IPR036843	D-lysine 5,6-aminomutase beta subunit KamE, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.30.60,SSF117778	GO:0046983
IPR036844	Hint domain superfamily	interpro	homologous_superfamily		SSF51294	
IPR036845	RecG, N-terminal domain superfamily	interpro	homologous_superfamily		SSF69008,G3DSA:1.20.120.630	
IPR036846	GM2-AP, lipid-recognition domain superfamily	interpro	homologous_superfamily		SSF63707,G3DSA:2.70.220.10	
IPR036847	Ribosome maturation factor RimP, C-terminal domain superfamily	interpro	homologous_superfamily		SSF74942	
IPR036848	Haemocyanin C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.310.10,SSF81277	
IPR036849	Enolase-like, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.20.20.120,SSF51604	
IPR036850	Nucleoside diphosphate kinase-like domain superfamily	interpro	homologous_superfamily		SSF54919,G3DSA:3.30.70.141	
IPR036851	Chloroperoxidase-like superfamily	interpro	homologous_superfamily		G3DSA:1.10.489.10,SSF47571	GO:0004601
IPR036852	Peptidase S8/S53 domain superfamily	interpro	homologous_superfamily		SSF52743,G3DSA:3.40.50.200	GO:0004252,GO:0006508
IPR036853	Ribosomal protein L14 superfamily	interpro	homologous_superfamily		SSF50193,G3DSA:2.40.150.20	GO:0003735,GO:0006412,GO:0005840
IPR036854	Photosystem II protein D1/D2 superfamily	interpro	homologous_superfamily		G3DSA:1.20.85.10,SSF81483	GO:0045156,GO:0009772,GO:0019684
IPR036855	Zinc finger, CCCH-type superfamily	interpro	homologous_superfamily		SSF90229	GO:0046872
IPR036856	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead superfamily	interpro	homologous_superfamily		SSF54665	
IPR036857	Thyroglobulin type-1 superfamily	interpro	homologous_superfamily		G3DSA:4.10.800.10,SSF57610	
IPR036858	Cyclin-dependent kinase, regulatory subunit superfamily	interpro	homologous_superfamily		SSF55637,G3DSA:3.30.170.10	GO:0016538
IPR036859	CAP Gly-rich domain superfamily	interpro	homologous_superfamily		SSF74924,G3DSA:2.30.30.190	
IPR036860	SH2 domain superfamily	interpro	homologous_superfamily		SSF55550,G3DSA:3.30.505.10	
IPR036861	Endochitinase-like superfamily	interpro	homologous_superfamily		G3DSA:3.30.60.10,SSF57016	GO:0008061
IPR036862	Integrase, C-terminal domain superfamily, retroviral	interpro	homologous_superfamily		G3DSA:2.30.30.10,SSF50122	GO:0003676
IPR036863	Photosystem II reaction centre protein H superfamily	interpro	homologous_superfamily		G3DSA:1.20.5.880,SSF161025	GO:0042301,GO:0015979,GO:0050821,GO:0009523,GO:0016020
IPR036864	Zn(2)-C6 fungal-type DNA-binding domain superfamily	interpro	homologous_superfamily		SSF57701,G3DSA:4.10.240.10	GO:0000981,GO:0008270,GO:0006355,GO:0042025
IPR036865	CRAL-TRIO lipid binding domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.525.10,SSF52087	
IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	interpro	homologous_superfamily		G3DSA:3.60.15.10,SSF56281	
IPR036867	R3H domain superfamily	interpro	homologous_superfamily		SSF82708,G3DSA:3.30.1370.50	GO:0003676
IPR036868	TusA-like domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.110.40,SSF64307	
IPR036869	Chaperone J-domain superfamily	interpro	homologous_superfamily		SSF46565,G3DSA:1.10.287.110	
IPR036870	Ribosomal protein S18 superfamily	interpro	homologous_superfamily		SSF46911,G3DSA:4.10.640.10	
IPR036871	PX domain superfamily	interpro	homologous_superfamily		SSF64268,G3DSA:3.30.1520.10	GO:0035091
IPR036872	CH domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.418.10,SSF47576	
IPR036873	Rhodanese-like domain superfamily	interpro	homologous_superfamily		SSF52821,G3DSA:3.40.250.10	
IPR036874	Carbonic anhydrase superfamily	interpro	homologous_superfamily		G3DSA:3.40.1050.10,SSF53056	GO:0004089,GO:0008270
IPR036875	Zinc finger, CCHC-type superfamily	interpro	homologous_superfamily		SSF57756	GO:0003676,GO:0008270
IPR036876	UVR domain superfamily	interpro	homologous_superfamily		SSF46600	
IPR036877	SUI1 domain superfamily	interpro	homologous_superfamily		SSF55159	GO:0003743,GO:0006413
IPR036878	Glucose permease domain IIB	interpro	homologous_superfamily		SSF55604,G3DSA:3.30.1360.60	GO:0008982,GO:0009401
IPR036879	Transcription factor, MADS-box superfamily	interpro	homologous_superfamily		SSF55455,G3DSA:3.40.1810.10	GO:0003677,GO:0046983
IPR036880	Pancreatic trypsin inhibitor Kunitz domain superfamily	interpro	homologous_superfamily		SSF57362,G3DSA:4.10.410.10	GO:0004867
IPR036881	Glycoside hydrolase family 3 C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.50.1700,SSF52279	GO:0004553,GO:0005975
IPR036882	Alba-like domain superfamily	interpro	homologous_superfamily		SSF82704,G3DSA:3.30.110.20	GO:0003676
IPR036883	PDCD5-like superfamily	interpro	homologous_superfamily		G3DSA:1.10.8.140,SSF46950	GO:0003677
IPR036884	[2Fe-2S]-binding domain superfamily	interpro	homologous_superfamily		SSF47741	
IPR036885	SWIB/MDM2 domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.245.10,SSF47592	
IPR036886	Villin headpiece domain superfamily	interpro	homologous_superfamily		SSF47050,G3DSA:1.10.950.10	GO:0003779,GO:0007010
IPR036887	HTH APSES-type DNA-binding domain superfamily	interpro	homologous_superfamily		G3DSA:3.10.260.10,SSF54616	GO:0003677
IPR036888	DNA integrity scanning protein, DisA, N-terminal domain superfamily	interpro	homologous_superfamily		SSF143597,G3DSA:3.40.1700.10	
IPR036889	Monooxygenase component MmoB/DmpM superfamily	interpro	homologous_superfamily		G3DSA:3.90.56.10,SSF56029	GO:0004497,GO:0006725
IPR036890	Histidine kinase/HSP90-like ATPase superfamily	interpro	homologous_superfamily		G3DSA:3.30.565.10,SSF55874	
IPR036891	Signal recognition particle, SRP54 subunit, M-domain superfamily	interpro	homologous_superfamily		SSF47446,G3DSA:1.10.260.30	GO:0008312,GO:0006614,GO:0048500
IPR036892	L27 domain superfamily	interpro	homologous_superfamily		SSF101288	GO:0005515
IPR036893	SBP domain superfamily	interpro	homologous_superfamily		G3DSA:4.10.1100.10,SSF103612	GO:0003677,GO:0005634
IPR036894	Nucleoid-associated protein YbaB-like domain superfamily	interpro	homologous_superfamily		SSF82607,G3DSA:3.30.1310.10	
IPR036895	Uracil-DNA glycosylase-like domain superfamily	interpro	homologous_superfamily		SSF52141,G3DSA:3.40.470.10	
IPR036896	Avidin-like superfamily	interpro	homologous_superfamily		SSF50876,G3DSA:2.40.128.30	
IPR036897	Carbamoyl-phosphate synthetase, large subunit oligomerisation domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.1030.10,SSF48108	
IPR036898	RNA polymerase Rpb7-like, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.1490.120,SSF88798	
IPR036899	Ribosomal protein L13 superfamily	interpro	homologous_superfamily		SSF52161,G3DSA:3.90.1180.10	GO:0003735,GO:0006412,GO:0005840
IPR036900	Alpha-D-phosphohexomutase, C-terminal domain superfamily	interpro	homologous_superfamily		SSF55957	GO:0016868,GO:0071704
IPR036901	Aspartate/ornithine carbamoyltransferase superfamily	interpro	homologous_superfamily		SSF53671,G3DSA:3.40.50.1370	GO:0016597,GO:0016743,GO:0006520
IPR036902	Ta1353-like superfamily	interpro	homologous_superfamily		G3DSA:3.40.1520.10,SSF103165	
IPR036903	Peptidase S59, nucleoporin superfamily	interpro	homologous_superfamily		G3DSA:3.30.1610.10,SSF82215	
IPR036904	Phycobilisome degradation protein NblA superfamily	interpro	homologous_superfamily		G3DSA:1.10.287.670,SSF109859	
IPR036906	ATPase, V1 complex, subunit F superfamily	interpro	homologous_superfamily		G3DSA:3.40.50.10580,SSF159468	GO:0034220
IPR036907	5'-Nucleotidase, C-terminal domain superfamily	interpro	homologous_superfamily		SSF55816,G3DSA:3.90.780.10	GO:0016787,GO:0009166
IPR036908	RlpA-like domain superfamily	interpro	homologous_superfamily		SSF50685,G3DSA:2.40.40.10	
IPR036909	Cytochrome c-like domain superfamily	interpro	homologous_superfamily		SSF46626,G3DSA:1.10.760.10	GO:0009055,GO:0020037
IPR036910	High mobility group box domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.30.10,SSF47095	
IPR036911	Beta-catenin-interacting ICAT superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.490,SSF81730	GO:0008013
IPR036912	Haem-binding HasA superfamily	interpro	homologous_superfamily		G3DSA:3.30.1500.10,SSF54621	
IPR036913	YegP-like superfamily	interpro	homologous_superfamily		SSF160113	
IPR036914	Methylglyoxal synthase-like domain superfamily	interpro	homologous_superfamily		SSF52335,G3DSA:3.40.50.1380	
IPR036915	Cyclin-like superfamily	interpro	homologous_superfamily		SSF47954	
IPR036916	Sporulation inhibitor A superfamily	interpro	homologous_superfamily		SSF100985,G3DSA:1.10.287.1100	
IPR036917	Orange carotenoid-binding protein, N-terminal domain superfamily	interpro	homologous_superfamily		SSF81930,G3DSA:1.10.2090.10	GO:0031404,GO:0016037,GO:0030089
IPR036918	Pyruvate kinase, C-terminal domain superfamily	interpro	homologous_superfamily		SSF52935,G3DSA:3.40.1380.20	
IPR036919	Ribosomal protein L30, ferredoxin-like fold domain superfamily	interpro	homologous_superfamily		SSF55129,G3DSA:3.30.1390.20	
IPR036920	Ribosomal protein L10e/L16 superfamily	interpro	homologous_superfamily		SSF54686,G3DSA:3.90.1170.10	GO:0003735,GO:0006412,GO:0005840
IPR036921	PurM-like, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.1330.10,SSF55326	
IPR036922	Rieske [2Fe-2S] iron-sulphur domain superfamily	interpro	homologous_superfamily		SSF50022,G3DSA:2.102.10.10	GO:0051537
IPR036924	Prion/Doppel beta-ribbon domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.790.10,SSF54098	GO:0051260,GO:0016020
IPR036925	Translation initiation factor IF-2, domain 3 superfamily	interpro	homologous_superfamily		G3DSA:3.40.50.10050,SSF52156	
IPR036926	Thymidylate synthase/dCMP hydroxymethylase superfamily	interpro	homologous_superfamily		G3DSA:3.30.572.10,SSF55831	
IPR036927	Cytochrome c oxidase-like, subunit I  superfamily	interpro	homologous_superfamily		SSF81442,G3DSA:1.20.210.10	GO:0055114
IPR036928	Amidase signature (AS) superfamily	interpro	homologous_superfamily		SSF75304,G3DSA:3.90.1300.10	
IPR036929	Thiol:disulfide interchange protein DsbD, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1250,SSF74863	
IPR036930	WGR domain superfamily	interpro	homologous_superfamily		SSF142921,G3DSA:2.20.140.10	
IPR036931	Polyomavirus capsid protein VP1 superfamily	interpro	homologous_superfamily		G3DSA:2.60.175.10	GO:0005198,GO:0019028
IPR036935	Ribosomal protein L9, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.5.10	
IPR036936	CRIB domain superfamily	interpro	homologous_superfamily		G3DSA:3.90.810.10	
IPR036937	Fimbrial-type adhesion domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1090	GO:0007155,GO:0009289
IPR036938	Phosphatidic acid phosphatase type 2/haloperoxidase superfamily	interpro	homologous_superfamily		SSF48317	
IPR036939	Copper type II, ascorbate-dependent monooxygenase, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.310	GO:0004497,GO:0005507,GO:0016715,GO:0055114
IPR036940	Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.1070.11	GO:0016301
IPR036941	Receptor L-domain superfamily	interpro	homologous_superfamily		G3DSA:3.80.20.20	
IPR036942	TonB-dependent receptor-like, beta-barrel domain superfamily	interpro	homologous_superfamily		G3DSA:2.40.170.20	
IPR036943	Fibronectin type II domain superfamily	interpro	homologous_superfamily		G3DSA:2.10.10.10	
IPR036944	Peptidyl-prolyl cis-trans isomerase, FKBP-type, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.287.460	GO:0006457
IPR036945	Diacylglycerol kinase (DAGK) superfamily	interpro	homologous_superfamily		G3DSA:1.10.3830.10	GO:0016301,GO:0008610,GO:0016020
IPR036946	Gamma-retroviral matrix domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.150.180	
IPR036947	POLO box domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.1120.30	GO:0005515
IPR036948	Ribosomal protein L21 superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.70	GO:0003735,GO:0006412,GO:0005840
IPR036950	Penicillin binding protein transglycosylase domain	interpro	homologous_superfamily		G3DSA:1.10.3810.10	
IPR036951	Aromatic amino acid hydroxylase superfamily	interpro	homologous_superfamily		G3DSA:1.10.800.10	GO:0004497,GO:0005506,GO:0009072,GO:0055114
IPR036952	Parvovirus coat protein VP1/VP2	interpro	homologous_superfamily		G3DSA:2.170.30.10	GO:0005198,GO:0019028
IPR036953	Transcription elongation factor GreA/GreB, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.10.50.30	GO:0003677,GO:0032784
IPR036954	Collagen IV, non-collagenous domain superfamily	interpro	homologous_superfamily		G3DSA:2.170.240.10	GO:0005201,GO:0005581
IPR036955	AP2/ERF domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.730.10	GO:0003700,GO:0006355
IPR036956	Impact, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.230.30	
IPR036957	Zinc finger, PARP-type superfamily	interpro	homologous_superfamily		G3DSA:3.30.1740.10	GO:0003677,GO:0008270
IPR036959	Peptidase C12, ubiquitin carboxyl-terminal hydrolase superfamily	interpro	homologous_superfamily		G3DSA:3.40.532.10	GO:0004843,GO:0006511
IPR036960	T-box superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.820	GO:0003700,GO:0006355,GO:0005634
IPR036961	Kinesin motor domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.850.10	
IPR036962	Glycoside hydrolase, family 3, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.20.20.300	GO:0004553,GO:0005975
IPR036963	Tat domain superfamily	interpro	homologous_superfamily		G3DSA:4.10.20.10	
IPR036964	Ras guanine-nucleotide exchange factor catalytic domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.840.10	GO:0005085,GO:0007264
IPR036965	Terpene synthase, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.50.10.130	GO:0010333,GO:0016829
IPR036966	Carbohydrate-binding module 3 superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.710	GO:0030248,GO:0005975
IPR036967	Ribosomal protein S11 superfamily	interpro	homologous_superfamily		G3DSA:3.30.420.80	GO:0003735,GO:0006412,GO:0005840
IPR036968	Enolpyruvate transferase domain superfamily	interpro	homologous_superfamily		G3DSA:3.65.10.10	GO:0016765
IPR036969	Citrate synthase superfamily	interpro	homologous_superfamily		SSF48256	GO:0046912
IPR036971	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.1300.10	GO:0004114,GO:0007165
IPR036972	Cytochrome c oxidase, subunit Vb superfamily	interpro	homologous_superfamily		G3DSA:2.60.11.10	GO:0004129,GO:0005740
IPR036973	Major capsid L1 (late) superfamily, Papillomavirus	interpro	homologous_superfamily		G3DSA:2.60.175.20	GO:0005198,GO:0019028
IPR036974	PUA domain superfamily	interpro	homologous_superfamily		G3DSA:2.30.130.10	GO:0003723
IPR036975	Importin-alpha, importin-beta-binding domain superfamily	interpro	homologous_superfamily		G3DSA:1.20.5.690	GO:0006606
IPR036976	RimM, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.40.30.60	GO:0006364
IPR036977	DNA Primase, CHC2-type zinc finger	interpro	homologous_superfamily		G3DSA:3.90.580.10	GO:0003677,GO:0008270,GO:0006260
IPR036979	Chorismate mutase domain superfamily	interpro	homologous_superfamily		G3DSA:1.20.59.10	GO:0046417
IPR036980	Ribonuclease P/MRP, subunit p29 superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.210	GO:0003723,GO:0004540,GO:0008033,GO:0030677
IPR036982	Deoxyhypusine synthase superfamily	interpro	homologous_superfamily		G3DSA:3.40.910.10	GO:0008612
IPR036983	Mitochondrial biogenesis AIM24 superfamily	interpro	homologous_superfamily		G3DSA:3.60.160.10	
IPR036984	NrpR domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.70.1360	
IPR036985	Transglutaminase-like superfamily	interpro	homologous_superfamily		G3DSA:3.90.260.10	
IPR036986	RNA-binding S4 domain superfamily	interpro	homologous_superfamily		G3DSA:3.10.290.10	GO:0003723
IPR036987	SRA-YDG superfamily	interpro	homologous_superfamily		G3DSA:2.30.280.10	
IPR036988	Picornavirus coat protein VP4 superfamily	interpro	homologous_superfamily		G3DSA:4.10.80.10	
IPR036989	Delta-retroviral matrix superfamily	interpro	homologous_superfamily		G3DSA:1.10.185.10	GO:0019013
IPR036990	Metallocarboxypeptidase-like, propeptide	interpro	homologous_superfamily		G3DSA:3.30.70.340	
IPR036991	Iron hydrogenase, small subunit superfamily	interpro	homologous_superfamily		G3DSA:4.10.260.20	
IPR036994	Methyl-coenzyme M reductase, gamma subunit superfamily	interpro	homologous_superfamily		G3DSA:3.90.320.20	GO:0050524,GO:0015948
IPR036995	Methylpurine-DNA glycosylase superfamily	interpro	homologous_superfamily		G3DSA:3.10.300.10	GO:0003677,GO:0003905,GO:0006284
IPR036996	Proteasome activator PA28, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.20.5.120	GO:0008537
IPR036997	Proteasome activator PA28, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.20.120.180	GO:0008537
IPR036998	Porin, LamB-type superfamily	interpro	homologous_superfamily		G3DSA:2.40.170.10	GO:0015288,GO:0034219,GO:0016020
IPR036999	Diol/glycerol dehydratase, large subunit superfamily	interpro	homologous_superfamily		G3DSA:3.20.20.350	GO:0016836,GO:0031419
IPR037000	Ski-like, DNA-binding domain superfamily	interpro	homologous_superfamily		G3DSA:3.10.260.20	
IPR037001	Ammonia/particulate methane monooxygenase, subunit A superfamily	interpro	homologous_superfamily		G3DSA:1.20.1450.10	
IPR037002	Microviridae F protein superfamily	interpro	homologous_superfamily		G3DSA:2.60.169.10	GO:0005198
IPR037003	Translocated intimin receptor, central domain superfamily	interpro	homologous_superfamily		G3DSA:4.10.820.10	GO:0005515
