Entry	Gene ontology (cellular component)
O75146	apical plasma membrane [GO:0016324]; cell cortex [GO:0005938]; clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; clathrin-coated vesicle membrane [GO:0030665]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendrite cytoplasm [GO:0032839]; dendritic spine [GO:0043197]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; ruffle membrane [GO:0032587]; synaptic membrane [GO:0097060]
Q5GLZ8	cytosol [GO:0005829]; fibrillar center [GO:0001650]
Q96T52	integral component of membrane [GO:0016021]; mitochondrial inner membrane peptidase complex [GO:0042720]
Q9BZV3	cell projection [GO:0042995]; extracellular matrix [GO:0031012]; integral component of membrane [GO:0016021]; interphotoreceptor matrix [GO:0033165]; receptor complex [GO:0043235]
P20042	cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation initiation factor 2 complex [GO:0005850]
Q9NPF7	endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; interleukin-23 complex [GO:0070743]
P23588	cytosol [GO:0005829]; eukaryotic translation initiation factor 4F complex [GO:0016281]; polysome [GO:0005844]
Q6B9Z1	extracellular space [GO:0005615]
Q9H2S9	nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
K9M1U5	cytoplasm [GO:0005737]; extracellular space [GO:0005615]
P01567	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q01638	cytosol [GO:0005829]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P05013	extracellular region [GO:0005576]; extracellular space [GO:0005615]
O43719	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2 snRNP [GO:0005686]; U2-type spliceosomal complex [GO:0005684]
Q2T9L4	postsynaptic density [GO:0014069]
O75144	cytoplasmic ribonucleoprotein granule [GO:0036464]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9HBG6	ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; ciliary tip [GO:0097542]; cilium [GO:0005929]; cytosol [GO:0005829]; intraciliary transport particle A [GO:0030991]; membrane [GO:0016020]; non-motile cilium [GO:0097730]; nucleoplasm [GO:0005654]; photoreceptor connecting cilium [GO:0032391]
Q8NFR9	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q99665	external side of plasma membrane [GO:0009897]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
O00629	cytosol [GO:0005829]; host cell nucleus [GO:0042025]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
A1A4Y4	autophagosome membrane [GO:0000421]; cell projection [GO:0042995]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; mitochondrion [GO:0005739]; phagocytic cup [GO:0001891]; phagocytic vesicle membrane [GO:0030670]
Q6IE81	chromosome [GO:0005694]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P13612	cell surface [GO:0009986]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; growth cone [GO:0030426]; integrin alpha4-beta1 complex [GO:0034668]; integrin alpha4-beta7 complex [GO:0034669]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]
Q14643	calcineurin complex [GO:0005955]; cytoplasmic vesicle membrane [GO:0030659]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; nuclear inner membrane [GO:0005637]; nucleolus [GO:0005730]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; platelet dense granule membrane [GO:0031088]; platelet dense tubular network [GO:0031094]; platelet dense tubular network membrane [GO:0031095]; postsynaptic density [GO:0014069]; sarcoplasmic reticulum [GO:0016529]; Schaffer collateral - CA1 synapse [GO:0098685]; secretory granule membrane [GO:0030667]; transport vesicle membrane [GO:0030658]
P26006	basolateral plasma membrane [GO:0016323]; cell periphery [GO:0071944]; cell surface [GO:0009986]; excitatory synapse [GO:0060076]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; filopodium membrane [GO:0031527]; focal adhesion [GO:0005925]; growth cone filopodium [GO:1990812]; integrin alpha3-beta1 complex [GO:0034667]; integrin complex [GO:0008305]; invadopodium membrane [GO:0071438]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; synaptic membrane [GO:0097060]
Q96SY0	integrator complex [GO:0032039]; nucleoplasm [GO:0005654]
Q9NVM9	cytoplasm [GO:0005737]; integrator complex [GO:0032039]; intracellular membrane-bounded organelle [GO:0043231]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q96AB3	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q6DN90	intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleolus [GO:0005730]; postsynaptic density [GO:0014069]; synaptic vesicle [GO:0008021]
Q9UKX5	focal adhesion [GO:0005925]; integrin alpha11-beta1 complex [GO:0034681]; integrin complex [GO:0008305]; membrane [GO:0016020]; plasma membrane [GO:0005886]
P05783	adherens junction [GO:0005912]; cell periphery [GO:0071944]; centriolar satellite [GO:0034451]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; intermediate filament [GO:0005882]; keratin filament [GO:0045095]; microtubule organizing center [GO:0005815]; nucleolus [GO:0005730]; perinuclear region of cytoplasm [GO:0048471]
Q8N8K9	
Q06033	extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; platelet dense granule lumen [GO:0031089]
Q9NP60	glutamatergic synapse [GO:0098978]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9BX67	bicellular tight junction [GO:0005923]; cell-cell contact zone [GO:0044291]; cell-cell junction [GO:0005911]; desmosome [GO:0030057]; extracellular space [GO:0005615]; filamentous actin [GO:0031941]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; microvillus [GO:0005902]; paranodal junction [GO:0033010]; plasma membrane [GO:0005886]; protein complex involved in cell adhesion [GO:0098636]; Schmidt-Lanterman incisure [GO:0043220]; tight junction [GO:0070160]
Q9UQF2	axonal growth cone [GO:0044295]; cell body [GO:0044297]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic growth cone [GO:0044294]; dentate gyrus mossy fiber [GO:0044302]; endoplasmic reticulum membrane [GO:0005789]; mitochondrial membrane [GO:0031966]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q8IYD9	extracellular region [GO:0005576]
P16233	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9Y4Y9	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Lsm1-7-Pat1 complex [GO:1990726]; Lsm2-8 complex [GO:0120115]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]
Q96MC6	integral component of membrane [GO:0016021]
Q8N6Q8	
Q8N594	SWI/SNF complex [GO:0016514]
A0A1B0GUY1	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
O75439	mitochondrial inner membrane [GO:0005743]; mitochondrial processing peptidase complex [GO:0017087]; mitochondrion [GO:0005739]
A6NI15	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q14919	nucleus [GO:0005634]
P22392	cell periphery [GO:0071944]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; intermediate filament [GO:0005882]; lamellipodium [GO:0030027]; mitochondrial membrane [GO:0031966]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; ruffle [GO:0001726]; secretory granule lumen [GO:0034774]
O60934	cytosol [GO:0005829]; Mre11 complex [GO:0030870]; nuclear chromosome, telomeric region [GO:0000784]; nuclear inclusion body [GO:0042405]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; replication fork [GO:0005657]; site of double-strand break [GO:0035861]
Q08AG7	centrosome [GO:0005813]; cytosol [GO:0005829]; gamma-tubulin ring complex [GO:0008274]; interphase microtubule organizing center [GO:0031021]; spindle [GO:0005819]
Q58DX5	integral component of membrane [GO:0016021]; nucleoplasm [GO:0005654]
Q86W24	cytoplasm [GO:0005737]
A4D2G3	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O14786	axon [GO:0030424]; cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; early endosome [GO:0005769]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; integral component of postsynaptic membrane [GO:0099055]; mitochondrial membrane [GO:0031966]; neurofilament [GO:0005883]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; semaphorin receptor complex [GO:0002116]; sorting endosome [GO:0097443]
Q5VST9	cytosol [GO:0005829]; M band [GO:0031430]; myofibril [GO:0030016]; nuclear body [GO:0016604]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; Z disc [GO:0030018]
P47874	axon [GO:0030424]; cytosol [GO:0005829]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; synapse [GO:0045202]
Q9NPG4	cell-cell junction [GO:0005911]; extracellular exosome [GO:0070062]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q9BUH6	nonhomologous end joining complex [GO:0070419]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q9Y5G1	integral component of plasma membrane [GO:0005887]
Q9Y6V0	axon [GO:0030424]; cytoskeleton [GO:0005856]; cytoskeleton of presynaptic active zone [GO:0048788]; extracellular exosome [GO:0070062]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; postsynaptic density [GO:0014069]; synapse [GO:0045202]
Q9HC56	cell-cell contact zone [GO:0044291]; growth cone [GO:0030426]; integral component of plasma membrane [GO:0005887]
P01298	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9UKK3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; spindle microtubule [GO:0005876]
Q7Z3E1	nucleus [GO:0005634]
Q9NWS1	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]
P0DJD9	extracellular exosome [GO:0070062]; multivesicular body lumen [GO:0097486]
Q7Z443	cation channel complex [GO:0034703]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
P0DJD8	extracellular exosome [GO:0070062]; multivesicular body lumen [GO:0097486]
Q9HB19	cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
Q9NRD5	aggresome [GO:0016235]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; endocytic vesicle membrane [GO:0030666]; Golgi apparatus [GO:0005794]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic early endosome [GO:0098842]; presynaptic membrane [GO:0042734]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]; trans-Golgi network membrane [GO:0032588]
O15534	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8N3S3	endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
Q9UG56	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P51805	integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]; semaphorin receptor complex [GO:0002116]
Q8N8W4	cytoplasm [GO:0005737]; lipid droplet [GO:0005811]; membrane [GO:0016020]
Q9BVI0	cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; MLL1 complex [GO:0071339]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]
O75864	
Q9NQ66	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; nuclear chromatin [GO:0000790]; nuclear membrane [GO:0031965]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]
Q8NAT1	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9H4B4	centrosome [GO:0005813]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; Golgi stack [GO:0005795]; neuronal cell body [GO:0043025]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle pole [GO:0000922]
Q5VWM6	cytoplasm [GO:0005737]
A0A0A6YYL3	
Q01453	bicellular tight junction [GO:0005923]; compact myelin [GO:0043218]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q07869	host cell nucleus [GO:0042025]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q9UBT6	nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q00LT1	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; photoreceptor outer segment membrane [GO:0042622]
Q9Y253	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; replication fork [GO:0005657]; site of double-strand break [GO:0035861]
Q9BZG2	integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]
A6NEY8	
P60900	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; myofibril [GO:0030016]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; polysome [GO:0005844]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]; sarcomere [GO:0030017]
Q9BWN1	chromosome [GO:0005694]; nuclear lamina [GO:0005652]; nucleoplasm [GO:0005654]
Q2VWP7	extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]
Q7Z5A4	anchored component of membrane [GO:0031225]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
O75569	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; RISC-loading complex [GO:0070578]
Q9UBK2	apical dendrite [GO:0097440]; cytosolic ribosome [GO:0022626]; interfibrillar mitochondrion [GO:1990844]; intracellular membrane-bounded organelle [GO:0043231]; neuronal cell body [GO:0043025]; nuclear euchromatin [GO:0005719]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; subsarcolemmal mitochondrion [GO:1990843]
Q96HA9	integral component of peroxisomal membrane [GO:0005779]; intrinsic component of peroxisomal membrane [GO:0031231]; peroxisome [GO:0005777]; protein-containing complex [GO:0032991]
Q9BZE2	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P46060	aggresome [GO:0016235]; axon cytoplasm [GO:1904115]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; cytoplasmic periphery of the nuclear pore complex [GO:1990723]; cytosol [GO:0005829]; dendrite [GO:0030425]; intracellular membrane-bounded organelle [GO:0043231]; mitotic spindle [GO:0072686]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore cytoplasmic filaments [GO:0044614]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]
P78406	cytoplasm [GO:0005737]; host cell [GO:0043657]; mitotic spindle pole [GO:0097431]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nucleus [GO:0005634]
Q86SE5	nucleus [GO:0005634]
P55042	plasma membrane [GO:0005886]
Q92878	condensed nuclear chromosome [GO:0000794]; membrane [GO:0016020]; Mre11 complex [GO:0030870]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; site of double-strand break [GO:0035861]
P14927	mitochondrial inner membrane [GO:0005743]; mitochondrial respirasome [GO:0005746]; mitochondrial respiratory chain complex III [GO:0005750]
Q8IYK8	plasma membrane [GO:0005886]
Q8IY67	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8TAI7	cytoplasm [GO:0005737]; endomembrane system [GO:0012505]; plasma membrane [GO:0005886]
O95072	condensed nuclear chromosome kinetochore [GO:0000778]; lateral element [GO:0000800]; male germ cell nucleus [GO:0001673]; meiotic cohesin complex [GO:0030893]; nuclear cohesin complex [GO:0000798]; nuclear meiotic cohesin complex [GO:0034991]; nucleus [GO:0005634]
