Entry	Gene ontology (cellular component)
P52194	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]
Q9QYB1	apical part of cell [GO:0045177]; cell-cell junction [GO:0005911]; cell surface [GO:0009986]; centrosome [GO:0005813]; chloride channel complex [GO:0034707]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; microvillus [GO:0005902]; midbody [GO:0030496]; mitochondrion [GO:0005739]; nuclear matrix [GO:0016363]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
Q8K249	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8CFG8	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q08AU9	
P41241	cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]
Q9CXI0	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; protein-containing complex [GO:0032991]
Q03402	extracellular space [GO:0005615]; transport vesicle [GO:0030133]
Q8R555	extracellular region [GO:0005576]; growth cone [GO:0030426]
Q99MQ5	collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]
E9QMW4	
Q64464	endoplasmic reticulum membrane [GO:0005789]
Q14AM7	
Q8BH51	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
P04344	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O55071	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231]
Q05421	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; intrinsic component of endoplasmic reticulum membrane [GO:0031227]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q6Q6R3	cytoplasm [GO:0005737]
Q8WTY4	cytoplasm [GO:0005737]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
Q64505	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q8K2Q0	cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]
Q921C1	connexin complex [GO:0005922]; gap junction [GO:0005921]; integral component of membrane [GO:0016021]; myelin sheath [GO:0043209]
Q0VF58	cell-cell junction [GO:0005911]; collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q5RJI2	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q02248	adherens junction [GO:0005912]; apical junction complex [GO:0043296]; apical part of cell [GO:0045177]; basolateral plasma membrane [GO:0016323]; beta-catenin destruction complex [GO:0030877]; beta-catenin-TCF7L2 complex [GO:0070369]; beta-catenin-TCF complex [GO:1990907]; bicellular tight junction [GO:0005923]; catenin complex [GO:0016342]; cell-cell junction [GO:0005911]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cell periphery [GO:0071944]; cell projection membrane [GO:0031253]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic shaft [GO:0043198]; fascia adherens [GO:0005916]; flotillin complex [GO:0016600]; intercalated disc [GO:0014704]; lamellipodium [GO:0030027]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; microvillus membrane [GO:0031528]; nuclear euchromatin [GO:0005719]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic density, intracellular component [GO:0099092]; postsynaptic membrane [GO:0045211]; presynaptic active zone cytoplasmic component [GO:0098831]; presynaptic membrane [GO:0042734]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; Schaffer collateral - CA1 synapse [GO:0098685]; Scrib-APC-beta-catenin complex [GO:0034750]; spindle pole [GO:0000922]; synapse [GO:0045202]; transcription regulator complex [GO:0005667]; Wnt signalosome [GO:1990909]; Z disc [GO:0030018]
Q3UM29	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]; intracellular membrane-bounded organelle [GO:0043231]; nucleolus [GO:0005730]
Q8VII3	extracellular region [GO:0005576]
O88533	axon [GO:0030424]; cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]; synaptic vesicle [GO:0008021]
O09035	cytoplasm [GO:0005737]
Q6VGS5	cell junction [GO:0030054]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]
O08808	brush border [GO:0005903]; cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; mitotic spindle [GO:0072686]; neuron projection [GO:0043005]; nucleus [GO:0005634]; ruffle membrane [GO:0032587]
O88673	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q8K4N3	extracellular region [GO:0005576]
Q6PDL0	centrosome [GO:0005813]; cytoplasmic dynein complex [GO:0005868]; kinetochore [GO:0000776]; late endosome [GO:0005770]; lysosome [GO:0005764]; microtubule [GO:0005874]
Q8BIK4	endomembrane system [GO:0012505]; membrane [GO:0016020]
Q8C147	cell leading edge [GO:0031252]; cytoplasm [GO:0005737]; lamellipodium membrane [GO:0031258]; leading edge membrane [GO:0031256]
Q9JMC3	cytosol [GO:0005829]; membrane [GO:0016020]
O54946	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]
Q8BG36	nucleus [GO:0005634]
Q61483	adherens junction [GO:0005912]; apical plasma membrane [GO:0016324]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9QYI5	cytoplasm [GO:0005737]; cytosol [GO:0005829]; inclusion body [GO:0016234]; intrinsic component of endoplasmic reticulum membrane [GO:0031227]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
O88876	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]
Q8K371	apical plasma membrane [GO:0016324]; bicellular tight junction [GO:0005923]; cytoplasmic vesicle [GO:0031410]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]
Q640N2	axoneme [GO:0005930]; ciliary membrane [GO:0060170]; cilium [GO:0005929]; motile cilium [GO:0031514]; non-motile cilium [GO:0097730]
P97717	caveola [GO:0005901]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intercalated disc [GO:0014704]; membrane [GO:0016020]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; T-tubule [GO:0030315]
Q8CFQ3	catalytic step 2 spliceosome [GO:0071013]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2-type catalytic step 2 spliceosome [GO:0071007]
P06728	cell surface [GO:0009986]; chylomicron [GO:0042627]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; high-density lipoprotein particle [GO:0034364]; synapse [GO:0045202]; very-low-density lipoprotein particle [GO:0034361]
Q06335	integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8JZQ5	bicellular tight junction [GO:0005923]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q80VP9	integral component of membrane [GO:0016021]
Q9CQE6	nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q91ZU0	
Q5SGK3	cytosol [GO:0005829]
Q9DCB4	cytoplasm [GO:0005737]
Q68SA9	cell surface [GO:0009986]; extracellular region [GO:0005576]
P56382	mitochondrial inner membrane [GO:0005743]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrial proton-transporting ATP synthase complex, catalytic core F(1) [GO:0000275]; mitochondrion [GO:0005739]
Q80U49	cytoplasm [GO:0005737]; microtubule [GO:0005874]
P34821	extracellular space [GO:0005615]
P36895	caveola [GO:0005901]; cell surface [GO:0009986]; dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
O89103	cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A2AWP0	centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
A0JNT9	centrosome [GO:0005813]; cytoplasm [GO:0005737]
P24452	actin cytoskeleton [GO:0015629]; centriole [GO:0005814]; cytoplasm [GO:0005737]; Flemming body [GO:0090543]; lamellipodium [GO:0030027]; melanosome [GO:0042470]; mitotic spindle [GO:0072686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; phagocytic vesicle [GO:0045335]; ruffle [GO:0001726]
Q8K3M5	
P47753	brush border [GO:0005903]; cell-cell junction [GO:0005911]; cortical cytoskeleton [GO:0030863]; F-actin capping protein complex [GO:0008290]; membrane [GO:0016020]; WASH complex [GO:0071203]
Q9JLK3	cytosol [GO:0005829]
Q9DAL3	
O35350	cytoplasm [GO:0005737]; cytosol [GO:0005829]; lysosome [GO:0005764]; membrane [GO:0016020]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q80X53	centrosome [GO:0005813]; cytoplasm [GO:0005737]
Q9D4K7	
Q9QXP7	collagen trimer [GO:0005581]; extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]
Q9Z1X0	extracellular region [GO:0005576]; extracellular space [GO:0005615]; nucleus [GO:0005634]
E9Q3C1	integral component of membrane [GO:0016021]
Q09M05	cytosol [GO:0005829]
Q9D6P8	
Q8R0K4	chromosome [GO:0005694]; fibrillar center [GO:0001650]; nucleolus [GO:0005730]
Q497N6	centriole [GO:0005814]; centrosome [GO:0005813]; cytosol [GO:0005829]; motile cilium [GO:0031514]
Q3V3R1	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q8BM88	extracellular space [GO:0005615]; lysosome [GO:0005764]
P26361	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell surface [GO:0009986]; chloride channel complex [GO:0034707]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; dendrite [GO:0030425]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; microvillus [GO:0005902]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]
Q9WTK2	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q9QWK4	cell surface [GO:0009986]; cytoplasm [GO:0005737]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]
Q9CZW2	condensed chromosome kinetochore [GO:0000777]; nucleoplasm [GO:0005654]
Q3U3S3	chromosome, centromeric region [GO:0000775]; nucleus [GO:0005634]
Q8CEL2	axoneme [GO:0005930]; motile cilium [GO:0031514]
Q924A2	intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q3URR0	chromosome, centromeric region [GO:0000775]; condensed chromosome kinetochore [GO:0000777]; kinetochore [GO:0000776]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
Q3TZI6	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q62192	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q66JX5	cell projection [GO:0042995]; centriole [GO:0005814]; centrosome [GO:0005813]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
Q8C6G1	ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; photoreceptor cell cilium [GO:0097733]; photoreceptor connecting cilium [GO:0032391]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]
P58686	
Q9WUT7	cell surface [GO:0009986]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
Q5SRT8	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P04235	alpha-beta T cell receptor complex [GO:0042105]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; T cell receptor complex [GO:0042101]
A2A891	cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q8VCG4	extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane attack complex [GO:0005579]
Q9Z1F6	endomembrane system [GO:0012505]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]
Q8BH35	extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane attack complex [GO:0005579]
O54983	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P97784	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q91W50	CRD-mediated mRNA stability complex [GO:0070937]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; mitochondrial inner membrane [GO:0005743]; plasma membrane [GO:0005886]
Q66JT7	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion [GO:0005739]
Q9JIF7	COPI-coated vesicle [GO:0030137]; COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi apparatus [GO:0005794]; Golgi-associated vesicle [GO:0005798]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
Q9CQ13	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q62507	collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q3UYV8	cytoplasm [GO:0005737]
Q80U19	
Q61093	cytoplasm [GO:0005737]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; mitochondrion [GO:0005739]; NADPH oxidase complex [GO:0043020]; neuronal cell body [GO:0043025]; nuclear envelope [GO:0005635]; perinuclear endoplasmic reticulum [GO:0097038]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; rough endoplasmic reticulum [GO:0005791]
Q91VN6	catalytic step 2 spliceosome [GO:0071013]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
A2AC93	axonemal dynein complex [GO:0005858]; axoneme [GO:0005930]; cilium [GO:0005929]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; microtubule [GO:0005874]; outer dynein arm [GO:0036157]; sperm flagellum [GO:0036126]
P50715	extracellular space [GO:0005615]
Q9QY48	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; lysosome [GO:0005764]
Q80UP3	cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; Schaffer collateral - CA1 synapse [GO:0098685]
P59764	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; stereocilium [GO:0032420]; stereocilium bundle [GO:0032421]
Q9D415	glutamatergic synapse [GO:0098978]; postsynaptic density [GO:0014069]; postsynaptic density, intracellular component [GO:0099092]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q505B7	tRNA-splicing ligase complex [GO:0072669]
Q8C5H1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q01338	axon terminus [GO:0043679]; cytoplasm [GO:0005737]; dopaminergic synapse [GO:0098691]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic density membrane [GO:0099061]; integral component of postsynaptic membrane [GO:0099055]; integral component of presynaptic active zone membrane [GO:0099059]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; synapse [GO:0045202]
Q8K1E6	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9D8Z1	neuromuscular junction [GO:0031594]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q4ZJM9	collagen trimer [GO:0005581]; extracellular space [GO:0005615]
Q69Z28	extracellular region [GO:0005576]
P59509	extracellular region [GO:0005576]
Q9JIB6	cytoplasm [GO:0005737]; IPAF inflammasome complex [GO:0072557]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; perikaryon [GO:0043204]
P07743	extracellular region [GO:0005576]; secretory granule [GO:0030141]
P12265	endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]
Q9Z0X0	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; endomembrane system [GO:0012505]; membrane [GO:0016020]; plasma membrane [GO:0005886]
G5E8P1	chromosome [GO:0005694]; dendrite [GO:0030425]; histone H3-K14 acetyltransferase complex [GO:0036409]; MOZ/MORF histone acetyltransferase complex [GO:0070776]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; perikaryon [GO:0043204]
Q9WVK5	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q8BG28	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
