Entry	Gene ontology (cellular component)
Q920M9	beta-catenin destruction complex [GO:0030877]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; SCF ubiquitin ligase complex [GO:0019005]
Q6YAT4	cytoskeleton [GO:0005856]; dendrite membrane [GO:0032590]; dystrophin-associated glycoprotein complex [GO:0016010]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; sarcoglycan complex [GO:0016012]; sarcolemma [GO:0042383]
Q6AYR8	
Q8K3P6	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q5XIJ9	mitochondrion [GO:0005739]; motile cilium [GO:0031514]
Q5FVP2	cytosol [GO:0005829]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SOSS complex [GO:0070876]
Q6AYS6	cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome [GO:0005768]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; protein-containing complex [GO:0032991]
Q06880	extracellular space [GO:0005615]
Q63689	nucleus [GO:0005634]
Q4V8K3	NatA complex [GO:0031415]; nucleus [GO:0005634]
B0BNM1	cell body [GO:0044297]; cilium [GO:0005929]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q62645	glutamatergic synapse [GO:0098978]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic density membrane [GO:0099061]; ionotropic glutamate receptor complex [GO:0008328]; NMDA selective glutamate receptor complex [GO:0017146]; plasma membrane [GO:0005886]; postsynaptic density membrane [GO:0098839]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q66H59	cytoplasm [GO:0005737]
P0C8N6	integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]
Q5BK63	mitochondrial matrix [GO:0005759]; mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]
Q9EPJ0	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q63604	axon [GO:0030424]; axon terminus [GO:0043679]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; excitatory synapse [GO:0060076]; glutamatergic synapse [GO:0098978]; Golgi membrane [GO:0000139]; growth cone [GO:0030426]; integral component of plasma membrane [GO:0005887]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; presynaptic active zone [GO:0048786]; receptor complex [GO:0043235]; rough endoplasmic reticulum [GO:0005791]; terminal bouton [GO:0043195]
O35078	cytosol [GO:0005829]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]
P61365	extracellular space [GO:0005615]
Q6AY34	nucleus [GO:0005634]
Q66HC5	nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]; nuclear pore [GO:0005643]
P0C1Q3	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]; plasma membrane [GO:0005886]
O88806	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q64303	cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; postsynaptic density [GO:0014069]; secretory granule [GO:0030141]
Q566E5	endomembrane system [GO:0012505]; endoplasmic reticulum lumen [GO:0005788]
Q5PQT7	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q7TMB0	integral component of plasma membrane [GO:0005887]
P10687	cytoplasm [GO:0005737]; cytosol [GO:0005829]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; nuclear chromatin [GO:0000790]; nuclear membrane [GO:0031965]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]
Q99P84	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; lamellipodium [GO:0030027]; plasma membrane [GO:0005886]
Q64305	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
P36860	cytosol [GO:0005829]; midbody [GO:0030496]; plasma membrane [GO:0005886]
P09811	cytoplasm [GO:0005737]
Q64LC9	cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q9R1U9	integral component of Golgi membrane [GO:0030173]
Q9JIR0	calyx of Held [GO:0044305]; cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; mitochondrion [GO:0005739]
Q63630	nucleus [GO:0005634]
P49797	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q68FT6	anchored component of plasma membrane [GO:0046658]; basolateral plasma membrane [GO:0016323]; cytoplasmic vesicle membrane [GO:0030659]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]; spectrin-associated cytoskeleton [GO:0014731]
B2RZ39	mitochondrial large ribosomal subunit [GO:0005762]
Q6AY01	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]
Q4V7D2	axon [GO:0030424]; dendrite [GO:0030425]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; perikaryon [GO:0043204]; presynapse [GO:0098793]; RAVE complex [GO:0043291]; synaptic vesicle [GO:0008021]
P62243	cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; ribonucleoprotein complex [GO:1990904]
Q63627	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q925Q9	cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytoskeleton [GO:0005856]; endocytic vesicle [GO:0030139]; focal adhesion [GO:0005925]; neuron projection [GO:0043005]; synapse [GO:0045202]
Q07977	early endosome [GO:0005769]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; recycling endosome [GO:0055037]
Q4V896	cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]
Q642G2	extracellular space [GO:0005615]
Q8VBV2	extracellular region [GO:0005576]
O88397	brush border membrane [GO:0031526]; integral component of plasma membrane [GO:0005887]
Q5XIA1	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; protein-containing complex [GO:0032991]
P18589	axon [GO:0030424]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; dendritic spine [GO:0043197]; dendritic spine head [GO:0044327]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; mitochondrial membrane [GO:0031966]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic endocytic zone membrane [GO:0098844]; postsynaptic membrane [GO:0045211]; presynapse [GO:0098793]; synapse [GO:0045202]
P97947	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q5RK28	mitochondrial respiratory chain complex IV [GO:0005751]; nucleus [GO:0005634]
P01186	dendrite [GO:0030425]; extracellular space [GO:0005615]; secretory granule [GO:0030141]
Q62649	cytoplasm [GO:0005737]
Q0HA29	axon [GO:0030424]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; late endosome [GO:0005770]; synapse [GO:0045202]; trans-Golgi network [GO:0005802]
A0A0G2K6Z9	extracellular region [GO:0005576]
Q5XIL2	endosome [GO:0005768]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]
Q3B7D8	cytoplasm [GO:0005737]; extrinsic component of endoplasmic reticulum membrane [GO:0042406]; nuclear envelope [GO:0005635]
Q63371	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]
P04182	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]
P23268	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q5EBA8	apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q63065	mitochondrial pyruvate dehydrogenase complex [GO:0005967]; mitochondrion [GO:0005739]; pyruvate dehydrogenase complex [GO:0045254]
Q9JID1	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q4V886	Cdc73/Paf1 complex [GO:0016593]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; membrane [GO:0016020]; transcriptionally active chromatin [GO:0035327]
Q9QYJ6	cytoplasm [GO:0005737]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]
Q5U2P6	basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q68FU1	endosome [GO:0005768]; lysosome [GO:0005764]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
O55012	cell surface [GO:0009986]; clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; early endosome [GO:0005769]; endosome [GO:0005768]; endosome to plasma membrane transport vesicle [GO:0070381]; extrinsic component of presynaptic endocytic zone membrane [GO:0098894]; Golgi apparatus [GO:0005794]; intrinsic component of membrane [GO:0031224]; neurofibrillary tangle [GO:0097418]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleus [GO:0005634]; parallel fiber to Purkinje cell synapse [GO:0098688]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; Schaffer collateral - CA1 synapse [GO:0098685]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]; vesicle [GO:0031982]
P43253	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9QZA1	cytoplasmic vesicle [GO:0031410]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q9WU68	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]
Q01129	collagen type VI trimer [GO:0005589]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
P53817	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]; plasma membrane [GO:0005886]
Q66H88	integral component of membrane [GO:0016021]; membrane [GO:0016020]
P63088	cleavage furrow [GO:0032154]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; glutamatergic synapse [GO:0098978]; midbody [GO:0030496]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nuclear chromosome, telomeric region [GO:0000784]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleus [GO:0005634]; postsynapse [GO:0098794]; presynapse [GO:0098793]; protein-containing complex [GO:0032991]; protein phosphatase type 1 complex [GO:0000164]; PTW/PP1 phosphatase complex [GO:0072357]
P11654	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]
Q5HZV9	chromosome [GO:0005694]; nucleus [GO:0005634]
Q99JE6	cytosol [GO:0005829]; postsynaptic cytosol [GO:0099524]; protein-containing complex [GO:0032991]; sarcolemma [GO:0042383]
P10937	axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; terminal bouton [GO:0043195]; varicosity [GO:0043196]
O08589	apical plasma membrane [GO:0016324]; caveola [GO:0005901]; intercalated disc [GO:0014704]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; sodium:potassium-exchanging ATPase complex [GO:0005890]; T-tubule [GO:0030315]
P34067	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]
P09330	cytoplasm [GO:0005737]; protein-containing complex [GO:0032991]; ribose phosphate diphosphokinase complex [GO:0002189]
Q6MG07	
Q62656	axon [GO:0030424]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; filopodium [GO:0030175]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; integral component of postsynaptic density membrane [GO:0099061]; intrinsic component of plasma membrane [GO:0031226]; lamellipodium [GO:0030027]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; perineuronal net [GO:0072534]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; ruffle membrane [GO:0032587]; synapse [GO:0045202]
Q925G0	cytoplasm [GO:0005737]; dendrite [GO:0030425]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; spliceosomal complex [GO:0005681]
P20280	cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; ribosome [GO:0005840]
P04646	cytosolic large ribosomal subunit [GO:0022625]
P19945	cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosolic large ribosomal subunit [GO:0022625]; dendrite [GO:0030425]; membrane [GO:0016020]; nucleus [GO:0005634]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; ribonucleoprotein complex [GO:1990904]; synapse [GO:0045202]
Q5XIL3	nucleoplasm [GO:0005654]; RNA polymerase III complex [GO:0005666]
Q9ES38	basal plasma membrane [GO:0009925]; endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]; intracellular membrane-bounded organelle [GO:0043231]; protein-containing complex [GO:0032991]
Q2A865	apical plasma membrane [GO:0016324]; brush border membrane [GO:0031526]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q4V8P4	acrosomal vesicle [GO:0001669]; ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; nucleus [GO:0005634]; sperm flagellum [GO:0036126]
Q6AXX4	nucleolus [GO:0005730]; nucleus [GO:0005634]; small-subunit processome [GO:0032040]
Q5U1X7	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q8K4S3	integral component of membrane [GO:0016021]; membrane [GO:0016020]
P50745	plasma membrane [GO:0005886]
Q5FWT9	cytoplasm [GO:0005737]
Q6AYL5	nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; spliceosomal complex [GO:0005681]; U12-type spliceosomal complex [GO:0005689]; U2-type precatalytic spliceosome [GO:0071005]
Q6R556	cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular region [GO:0005576]; neuron projection [GO:0043005]; nucleus [GO:0005634]; synapse [GO:0045202]; terminal bouton [GO:0043195]; transport vesicle membrane [GO:0030658]
P15390	axon [GO:0030424]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; voltage-gated sodium channel complex [GO:0001518]
O70436	activin responsive factor complex [GO:0032444]; cytoplasm [GO:0005737]; heteromeric SMAD protein complex [GO:0071144]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; SMAD protein complex [GO:0071141]; transcription regulator complex [GO:0005667]
P60192	axon cytoplasm [GO:1904115]; BLOC-1 complex [GO:0031083]; BORC complex [GO:0099078]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; lysosomal membrane [GO:0005765]; perinuclear region of cytoplasm [GO:0048471]; secretory granule [GO:0030141]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]; synaptic vesicle membrane [GO:0030672]
B0BN28	condensed chromosome outer kinetochore [GO:0000940]; cytoplasm [GO:0005737]; mitotic spindle [GO:0072686]; spindle microtubule [GO:0005876]
P97686	axon [GO:0030424]; axon initial segment [GO:0043194]; extracellular region [GO:0005576]; glutamatergic synapse [GO:0098978]; integral component of postsynaptic density membrane [GO:0099061]; integral component of postsynaptic membrane [GO:0099055]; node of Ranvier [GO:0033268]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q80WA4	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P16884	axon [GO:0030424]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; intermediate filament [GO:0005882]; neurofibrillary tangle [GO:0097418]; neurofilament [GO:0005883]; nucleus [GO:0005634]; perikaryon [GO:0043204]; postsynaptic density [GO:0014069]; postsynaptic intermediate filament cytoskeleton [GO:0099160]; Schaffer collateral - CA1 synapse [GO:0098685]
P03889	dendrite [GO:0030425]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]
