Entry	Gene ontology (cellular component)
Q9LHJ9	plasma membrane [GO:0005886]
O81716	plasma membrane [GO:0005886]; vacuole [GO:0005773]
O80446	endoplasmic reticulum [GO:0005783]; vacuolar membrane [GO:0005774]
Q9FH82	cell wall [GO:0005618]; cytosol [GO:0005829]; extracellular region [GO:0005576]; plant-type cell wall [GO:0009505]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q42527	chloroplast [GO:0009507]
P92982	apoplast [GO:0048046]; cell wall [GO:0005618]
Q9LHB9	cell wall [GO:0005618]; extracellular region [GO:0005576]; vacuole [GO:0005773]
Q9SI17	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q9SUT2	extracellular region [GO:0005576]; plant-type cell wall [GO:0009505]; plasmodesma [GO:0009506]; secretory vesicle [GO:0099503]
Q42539	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9FKA4	extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; plant-type cell wall [GO:0009505]; plasmodesma [GO:0009506]
O22818	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q9FXT6	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; peroxisomal importomer complex [GO:1990429]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]; plasma membrane [GO:0005886]; plastid [GO:0009536]
Q9SJG6	chloroplast [GO:0009507]; intracellular membrane-bounded organelle [GO:0043231]
Q9LU21	chloroplast thylakoid membrane [GO:0009535]; cytosol [GO:0005829]; NAD(P)H dehydrogenase complex (plastoquinone) [GO:0010598]
Q8RXN3	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; plastid [GO:0009536]; plastid inner membrane [GO:0009528]
Q9SWI1	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
O49299	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q1ECF5	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
O48723	cytoplasm [GO:0005737]; membrane [GO:0016020]; peroxisome [GO:0005777]
Q9LUC2	intracellular membrane-bounded organelle [GO:0043231]
Q8VZE4	
Q93WF1	
O64510	
Q9C6S6	
Q84WE4	apoplast [GO:0048046]
Q940Q2	mitochondrion [GO:0005739]
O65388	
Q9C7F1	mitochondrion [GO:0005739]
Q9LHN5	intracellular membrane-bounded organelle [GO:0043231]
A3KPF8	chloroplast [GO:0009507]
P20649	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; vacuole [GO:0005773]
Q9STZ3	plasma membrane [GO:0005886]
Q93WC5	mitochondrion [GO:0005739]
Q9C8S6	
Q9LQ16	
Q9FZD1	mitochondrion [GO:0005739]
Q9LUL8	integral component of membrane [GO:0016021]; plasmodesma [GO:0009506]
Q0WMY5	chloroplast [GO:0009507]
Q8GYL7	chloroplast [GO:0009507]
Q6NQ81	mitochondrion [GO:0005739]
Q9SRZ4	cytoplasm [GO:0005737]
O64750	chloroplast [GO:0009507]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid lumen [GO:0009543]; chloroplast thylakoid membrane [GO:0009535]; endoplasmic reticulum [GO:0005783]
P56778	chloroplast [GO:0009507]; chloroplast stromal thylakoid [GO:0009533]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem II reaction center [GO:0009539]; plastid [GO:0009536]; plastoglobule [GO:0010287]; thylakoid [GO:0009579]
Q84V22	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion [GO:0005739]
Q42449	cell cortex [GO:0005938]; cell wall [GO:0005618]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleus [GO:0005634]; phragmoplast [GO:0009524]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; spindle [GO:0005819]
Q9MAL0	
Q9CA64	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9SVS0	chloroplast [GO:0009507]
Q9LMY9	extracellular matrix [GO:0031012]
Q9FN37	chloroplast [GO:0009507]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9C5G7	cytosol [GO:0005829]
P52422	chloroplast [GO:0009507]; cytoplasm [GO:0005737]
O82481	cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; secondary cell wall [GO:0009531]
O48670	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of Golgi membrane [GO:0030173]
Q9SUI0	integral component of membrane [GO:0016021]
Q9LHP4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9CAX8	
Q9FLN4	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; plastid [GO:0009536]; ribosome [GO:0005840]; thylakoid [GO:0009579]
P92959	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; cytosolic large ribosomal subunit [GO:0022625]; plastid [GO:0009536]
P56792	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; chloroplast thylakoid [GO:0009534]; mitochondrial large ribosomal subunit [GO:0005762]
Q9SUS5	
Q9SAL0	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q9FE65	cytosolic large ribosomal subunit [GO:0022625]; mitochondrion [GO:0005739]; vacuolar membrane [GO:0005774]
Q9SLL7	chloroplast [GO:0009507]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; plasma membrane [GO:0005886]; polysomal ribosome [GO:0042788]
Q8LEM8	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]
Q9LJW7	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FI13	chloroplast [GO:0009507]
Q9ZRF9	integral component of membrane [GO:0016021]; peroxisome [GO:0005777]; plasma membrane [GO:0005886]
Q84W56	chloroplast [GO:0009507]; plastid [GO:0009536]
Q93ZV7	cell wall [GO:0005618]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
O22898	endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]
F4JIE8	integral component of membrane [GO:0016021]
A0A1I9LN01	integral component of membrane [GO:0016021]; perinuclear region of cytoplasm [GO:0048471]
Q6NLF4	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]; pollen tube [GO:0090406]
Q9M0I0	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]; pollen tube [GO:0090406]
O04093	plasma membrane [GO:0005886]
P0C5E2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8VYI0	precatalytic spliceosome [GO:0071011]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]
Q4VP07	extracellular region [GO:0005576]
F4HQ20	integral component of membrane [GO:0016021]
P92555	mitochondrion [GO:0005739]
P92543	mitochondrion [GO:0005739]
Q9M9L8	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9M2H8	
Q9M0S0	mediator complex [GO:0016592]
Q9FHZ2	mediator complex [GO:0016592]; nucleus [GO:0005634]
Q9STW5	plasma membrane [GO:0005886]
F4KFS7	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; ER body [GO:0010168]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q42523	cytosolic ribosome [GO:0022626]; extracellular region [GO:0005576]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9FV51	chloroplast [GO:0009507]; mitochondrion [GO:0005739]
Q8LCU7	chloroplast [GO:0009507]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q0IGK1	nucleus [GO:0005634]
Q9SCK1	
Q9SR02	core mediator complex [GO:0070847]; mediator complex [GO:0016592]; plasmodesma [GO:0009506]
Q9FI00	integral component of membrane [GO:0016021]
Q94KB4	integral component of membrane [GO:0016021]
F4K494	cytoskeleton [GO:0005856]; nucleus [GO:0005634]; phragmoplast [GO:0009524]
Q8GYX3	cytoplasm [GO:0005737]; microtubule [GO:0005874]
Q0WP36	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; plant-type vacuole membrane [GO:0009705]; vacuole [GO:0005773]
Q9SUC3	nucleus [GO:0005634]
F4JEP5	condensed nuclear chromosome [GO:0000794]; cytosol [GO:0005829]; germ cell nucleus [GO:0043073]; nuclear chromosome [GO:0000228]; nucleus [GO:0005634]
Q38805	
Q9T0I8	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q8GXR9	chloroplast [GO:0009507]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; plastoglobule [GO:0010287]
Q94C70	integral component of membrane [GO:0016021]
Q9SQT4	mitochondrial intermembrane space [GO:0005758]; mitochondrial respiratory chain complex I [GO:0005747]; plastid [GO:0009536]
Q5PP28	nucleus [GO:0005634]
O48915	anchored component of plasma membrane [GO:0046658]; membrane [GO:0016020]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q95748	mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]
Q8LDK3	mitochondrial respiratory chain complex I [GO:0005747]
F4KD38	RNA polymerase III complex [GO:0005666]
Q8L7F7	cytosol [GO:0005829]; nuclear envelope [GO:0005635]; nuclear periphery [GO:0034399]; nuclear pore central transport channel [GO:0044613]
P29388	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]
Q9SUA4	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q42191	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q84JL2	mitochondrial alpha-ketoglutarate dehydrogenase complex [GO:0005947]; mitochondrion [GO:0005739]
Q9C8E1	nuclear heterochromatin [GO:0005720]; nucleus [GO:0005634]
Q8RWN9	chloroplast envelope [GO:0009941]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; pyruvate dehydrogenase complex [GO:0045254]
Q5M729	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; pyruvate dehydrogenase complex [GO:0045254]
Q9LNF4	
Q9S9Z7	plasma membrane [GO:0005886]
P49598	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9LZL3	endoplasmic reticulum [GO:0005783]
Q8VYW1	nucleus [GO:0005634]
Q9SX24	integral component of membrane [GO:0016021]
Q9LTH4	nucleus [GO:0005634]
Q3ECM0	apoplast [GO:0048046]; extracellular region [GO:0005576]
Q8L7I4	plasma membrane [GO:0005886]
Q07356	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast thylakoid [GO:0009534]; chromoplast [GO:0009509]; cytosol [GO:0005829]; membrane [GO:0016020]
Q8RXZ4	
Q9FK13	chloroplast outer membrane [GO:0009707]; integral component of membrane [GO:0016021]
Q7DMA9	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]
Q9SKB3	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q96519	extracellular region [GO:0005576]
Q9SFB8	apical plasma membrane [GO:0016324]; pollen tube [GO:0090406]
Q9FG34	extracellular region [GO:0005576]; vacuolar membrane [GO:0005774]
Q9ZVX8	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; vacuole [GO:0005773]
Q64FQ2	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9C5J7	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9SIE7	endoplasmic reticulum [GO:0005783]; secretory vesicle [GO:0099503]; thylakoid [GO:0009579]; vacuole [GO:0005773]
Q9LXB8	extracellular region [GO:0005576]; plant-type cell wall [GO:0009505]
Q9LZA4	cytoplasm [GO:0005737]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; trans-Golgi network [GO:0005802]
Q9XIH7	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; pollen tube [GO:0090406]
Q9SN26	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8VZS0	integral component of peroxisomal membrane [GO:0005779]; peroxisome [GO:0005777]
Q9ZNT7	cell wall [GO:0005618]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]; plastid [GO:0009536]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q9LXY5	intracellular membrane-bounded organelle [GO:0043231]
Q9S9N6	chloroplast [GO:0009507]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; NAD(P)H dehydrogenase complex (plastoquinone) [GO:0010598]; nucleus [GO:0005634]
Q9LY32	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8GXA1	cell wall [GO:0005618]; extracellular region [GO:0005576]; pollen tube [GO:0090406]
P0C894	
Q9LR67	mitochondrion [GO:0005739]
F4JLP5	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]
Q9LIC7	endoplasmic reticulum [GO:0005783]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9XE98	intracellular membrane-bounded organelle [GO:0043231]
Q9SN39	chloroplast [GO:0009507]; intracellular membrane-bounded organelle [GO:0043231]
Q4PSQ5	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q9FLS9	intracellular membrane-bounded organelle [GO:0043231]
Q9FFN1	intracellular membrane-bounded organelle [GO:0043231]
P61839	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem II reaction center [GO:0009539]
Q9FMD3	mitochondrion [GO:0005739]
P92983	mitochondrion [GO:0005739]
P34066	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plastid [GO:0009536]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]
Q9LX45	nucleus [GO:0005634]
Q8LD27	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]
P56779	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem II reaction center [GO:0009539]
Q8VY06	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q9SSB5	cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]
Q9FM96	endoplasmic reticulum [GO:0005783]; glucosidase II complex [GO:0017177]; plastid [GO:0009536]
Q9LZS0	nucleus [GO:0005634]
Q9SF15	
Q9FJ49	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P10798	chloroplast [GO:0009507]
Q84MB5	chloroplast [GO:0009507]; chloroplast inner membrane [GO:0009706]; integral component of membrane [GO:0016021]
Q9FJD6	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9C6M5	nucleus [GO:0005634]
Q9LT77	cytosol [GO:0005829]; extracellular space [GO:0005615]; lysosome [GO:0005764]
Q9FT73	chromosome [GO:0005694]; cytoplasm [GO:0005737]; mediator complex [GO:0016592]; nucleus [GO:0005634]
Q9C578	nucleolus [GO:0005730]
Q9FMM4	
Q9FFD5	apical plasma membrane [GO:0016324]; plasma membrane [GO:0005886]
Q8GWP5	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
O49289	nucleolus [GO:0005730]
Q84TG1	
Q9SRX2	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; extracellular region [GO:0005576]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; polysomal ribosome [GO:0042788]
Q9M9W1	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; polysomal ribosome [GO:0042788]
P49690	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; nucleolus [GO:0005730]
O22165	cytosolic large ribosomal subunit [GO:0022625]; nucleolus [GO:0005730]
Q9M1V9	integral component of membrane [GO:0016021]
Q9T0K5	cell wall [GO:0005618]; extracellular region [GO:0005576]; plant-type cell wall [GO:0009505]; plasmodesma [GO:0009506]; secretory vesicle [GO:0099503]
Q9LES4	mitochondrion [GO:0005739]
Q7FK82	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q3E884	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q94K80	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; polysome [GO:0005844]
Q9M9E0	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vacuole [GO:0005773]
P93278	integral component of membrane [GO:0016021]; mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]
F4I3V3	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FML4	
Q9LXT3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P92515	mitochondrion [GO:0005739]
Q9LZH5	anchored component of membrane [GO:0031225]; anchored component of plasma membrane [GO:0046658]; plasma membrane [GO:0005886]
P92511	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]
Q9SIS3	cytoplasm [GO:0005737]; microtubule [GO:0005874]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; phragmoplast [GO:0009524]; plastid [GO:0009536]; preprophase band [GO:0009574]; spindle [GO:0005819]
P92523	mitochondrion [GO:0005739]
Q9FG67	chloroplast [GO:0009507]; cytosol [GO:0005829]
Q9ZUA7	
F4J5U9	
Q9FKW9	vacuole [GO:0005773]
Q9ZVP5	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O48847	nucleus [GO:0005634]
Q8VYJ1	chloroplast [GO:0009507]; chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]
Q9LPQ3	cytoplasm [GO:0005737]
Q949R9	integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; plastid [GO:0009536]; vacuolar membrane [GO:0005774]
Q9C7I3	
Q9M0Z5	cytosol [GO:0005829]
Q93Y37	endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi medial cisterna [GO:0005797]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; trans-Golgi network [GO:0005802]
Q8GWF4	cytosol [GO:0005829]
Q9LQX2	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q4V3E2	histone acetyltransferase complex [GO:0000123]; nucleus [GO:0005634]
Q84JZ6	mitochondrion [GO:0005739]
Q9M8K6	nucleus [GO:0005634]
Q8GWJ6	plasma membrane [GO:0005886]
Q9C503	chloroplast [GO:0009507]; chloroplast thylakoid membrane [GO:0009535]; cytoplasm [GO:0005737]; membrane [GO:0016020]
Q9SPG5	nucleus [GO:0005634]
Q9C6Z1	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; chloroplast thylakoid membrane [GO:0009535]; thylakoid [GO:0009579]
Q9M126	integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9LNC9	nucleus [GO:0005634]
F4K0A6	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; endosome [GO:0005768]; myosin complex [GO:0016459]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; vesicle [GO:0031982]
Q9FN09	cell periphery [GO:0071944]
Q9C6T0	integral component of membrane [GO:0016021]
Q9SLG0	nucleus [GO:0005634]
