Entry	Gene ontology (cellular component)
Q8I4E2	cytoplasm [GO:0005737]; early phagosome [GO:0032009]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]
Q7Z144	cytoplasm [GO:0005737]
Q22712	cytoplasm [GO:0005737]; extrinsic component of membrane [GO:0019898]
P17512	
Q8I4N3	integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore transmembrane ring [GO:0070762]
P55112	extracellular region [GO:0005576]
Q7JLI1	extracellular region [GO:0005576]
Q9U2R6	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q20765	host cell nucleus [GO:0042025]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
O17927	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9N5Z2	axon [GO:0030424]; dendrite [GO:0030425]; extracellular space [GO:0005615]; membrane [GO:0016020]
Q95QU0	transcription export complex 2 [GO:0070390]
Q9U1S7	axon [GO:0030424]; ciliary membrane [GO:0060170]; cilium [GO:0005929]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; non-motile cilium [GO:0097730]; organelle membrane [GO:0031090]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; sensory dendrite [GO:0071683]
O18209	condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; extrinsic component of membrane [GO:0019898]; Golgi membrane [GO:0000139]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; perinuclear endoplasmic reticulum [GO:0097038]; plasma membrane [GO:0005886]
Q20390	intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]
G5ECM9	cytoplasm [GO:0005737]; extracellular space [GO:0005615]; yolk granule [GO:0042718]
Q17802	external encapsulating structure [GO:0030312]; extracellular region [GO:0005576]
P17656	collagen trimer [GO:0005581]
Q20911	extracellular region [GO:0005576]
P24894	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]
Q19707	integral component of membrane [GO:0016021]
Q9NB31	cytoplasm [GO:0005737]
Q23280	cytoplasm [GO:0005737]; cytosol [GO:0005829]; myofibril [GO:0030016]; nucleus [GO:0005634]
Q19087	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P34283	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
P34335	phosphorylase kinase complex [GO:0005964]
Q3Y416	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O17583	cytoplasm [GO:0005737]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; Golgi trans cisterna [GO:0000138]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; synapse [GO:0045202]; trans-Golgi network transport vesicle [GO:0030140]
P22981	cell cortex [GO:0005938]; plasma membrane [GO:0005886]
Q9XW87	peroxisomal matrix [GO:0005782]
Q19468	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; mitochondria-associated endoplasmic reticulum membrane [GO:0044233]
Q22915	
Q21955	mediator complex [GO:0016592]
Q8I113	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P53019	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; pseudopodium [GO:0031143]
Q93169	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09416	
O18087	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9XYB7	host cell nucleus [GO:0042025]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q22523	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O18048	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
G5EED4	nucleus [GO:0005634]
Q21952	condensed nuclear chromosome kinetochore [GO:0000778]; kinetochore [GO:0000776]; Ndc80 complex [GO:0031262]
Q20848	
Q8I0P7	
Q867X0	cytoplasm [GO:0005737]; neuron projection [GO:0043005]; nucleus [GO:0005634]
P34331	centrosome [GO:0005813]; condensed chromosome [GO:0000793]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; midbody [GO:0030496]; nucleus [GO:0005634]; spindle midzone [GO:0051233]; spindle pole [GO:0000922]
Q17446	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q19775	cytosol [GO:0005829]; nucleus [GO:0005634]; synapse [GO:0045202]
Q9XW16	cell cortex [GO:0005938]; cytoskeleton [GO:0005856]
P34369	catalytic step 2 spliceosome [GO:0071013]; U5 snRNP [GO:0005682]
O61394	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P34689	cytoplasm [GO:0005737]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; P granule [GO:0043186]
Q93903	anaphase-promoting complex [GO:0005680]
Q27511	chromatin [GO:0000785]; condensed chromosome [GO:0000793]; nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]; nucleus [GO:0005634]
Q23495	90S preribosome [GO:0030686]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]
O44326	adherens junction [GO:0005912]; catenin complex [GO:0016342]; nucleus [GO:0005634]
Q93714	mitochondrion [GO:0005739]
Q09626	extracellular region [GO:0005576]
Q7JP68	cAMP-dependent protein kinase complex [GO:0005952]; cytoplasm [GO:0005737]
Q21734	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P14585	apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; RNA polymerase II transcription regulator complex [GO:0090575]
Q09377	nucleus [GO:0005634]
D5MCN2	P-body [GO:0000932]
Q19832	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; pseudopodium [GO:0031143]
Q18461	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; pseudopodium [GO:0031143]
Q21657	
O01763	mRNA cap binding complex [GO:0005845]; nuclear cap binding complex [GO:0005846]; nucleus [GO:0005634]
P34322	integral component of membrane [GO:0016021]; membrane [GO:0016020]
P91828	extracellular region [GO:0005576]
Q9XUB9	plasma membrane [GO:0005886]
Q19345	host cell nucleus [GO:0042025]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q9TW67	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
O18086	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
O01739	extracellular space [GO:0005615]
O45595	chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]
Q94124	axon [GO:0030424]; cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]
A0A131MBU3	extracellular region [GO:0005576]
Q21123	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q95Q98	nucleus [GO:0005634]
Q20689	
P34341	chromosome, centromeric region [GO:0000775]; condensed chromosome [GO:0000793]; condensin complex [GO:0000796]; nucleus [GO:0005634]
Q93789	extracellular region [GO:0005576]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764]
Q21281	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; hemidesmosome [GO:0030056]; hemidesmosome associated protein complex [GO:0098733]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7Z0M7	extracellular region [GO:0005576]
Q9NEU5	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
O17286	CCAAT-binding factor complex [GO:0016602]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; perikaryon [GO:0043204]
Q09644	mitochondrion [GO:0005739]
Q9U539	integral component of membrane [GO:0016021]
Q9NHZ6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P41951	integral component of membrane [GO:0016021]
Q93841	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q9XUE6	cytosol [GO:0005829]
Q18115	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; mitotic spindle [GO:0072686]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; proteasome regulatory particle, base subcomplex [GO:0008540]; proteasome storage granule [GO:0034515]
Q22670	cytoplasm [GO:0005737]
P34431	
O76512	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P91124	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]
Q23376	
Q93561	early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; Hrd1p ubiquitin ligase ERAD-L complex [GO:0000839]; integral component of endoplasmic reticulum membrane [GO:0030176]; intracellular organelle [GO:0043229]; perinuclear endoplasmic reticulum [GO:0097038]
O01971	integral component of nuclear inner membrane [GO:0005639]; nuclear envelope [GO:0005635]
Q23221	integral component of membrane [GO:0016021]; presynapse [GO:0098793]
Q18406	exocyst [GO:0000145]
Q564Q1	cytosol [GO:0005829]
Q27536	cytoplasm [GO:0005737]
P46577	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q95ZW1	cis-Golgi network [GO:0005801]; Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]
Q11107	nucleus [GO:0005634]
Q9NDC9	aster [GO:0005818]; axon cytoplasm [GO:1904115]; cell cortex [GO:0005938]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]; cytoplasmic microtubule [GO:0005881]; kinetochore [GO:0000776]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; microtubule organizing center [GO:0005815]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nuclear envelope [GO:0005635]; perinuclear region of cytoplasm [GO:0048471]; synapse [GO:0045202]
O44836	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q09357	nucleus [GO:0005634]
Q21276	box C/D snoRNP complex [GO:0031428]; small-subunit processome [GO:0032040]
O17580	Noc1p-Noc2p complex [GO:0030690]; Noc2p-Noc3p complex [GO:0030691]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
P34389	integral component of membrane [GO:0016021]
Q965W2	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9TZ99	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q23236	
Q95ZN4	extracellular region [GO:0005576]
Q21037	nuclear chromosome [GO:0000228]; nuclear origin of replication recognition complex [GO:0005664]
Q95ZI6	nucleus [GO:0005634]
Q09451	
Q21534	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q11117	gut granule membrane [GO:0044841]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; membrane-bounded organelle [GO:0043227]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]
Q20497	mediator complex [GO:0016592]; nucleus [GO:0005634]
A0A0K3AV08	cytoplasm [GO:0005737]
Q95X35	endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q23359	centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; P granule [GO:0043186]
Q19272	nuclear chromosome [GO:0000228]; nucleus [GO:0005634]
Q20191	extracellular region [GO:0005576]
Q19269	extracellular region [GO:0005576]
Q21180	extracellular region [GO:0005576]
O02151	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q09528	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P35449	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O76828	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
O17972	ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; ciliary transition zone [GO:0035869]; non-motile cilium [GO:0097730]
O45521	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q6BER5	NURF complex [GO:0016589]
Q21653	
Q18040	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]
Q9XVS7	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q10944	
G5EFU0	cytoplasm [GO:0005737]
O44156	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]
Q09583	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]; synapse [GO:0045202]
Q23237	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]
Q9N3S2	
Q18246	plasma membrane [GO:0005886]
Q21005	chloride channel complex [GO:0034707]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; synapse [GO:0045202]
P55954	mitochondrial respiratory chain complex IV [GO:0005751]
G5EBM1	cytoplasm [GO:0005737]; germ cell nucleus [GO:0043073]
Q22498	COPI vesicle coat [GO:0030126]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; membrane [GO:0016020]
P43509	extracellular space [GO:0005615]; lysosome [GO:0005764]
O45734	cytoplasm [GO:0005737]; endolysosome [GO:0036019]; extracellular space [GO:0005615]; lysosome [GO:0005764]; phagolysosome [GO:0032010]; vesicle lumen [GO:0031983]; yolk granule [GO:0042718]
P52010	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]
P92172	extracellular space [GO:0005615]
Q9XU98	cell junction [GO:0030054]; integral component of membrane [GO:0016021]; M band [GO:0031430]; plasma membrane [GO:0005886]; striated muscle dense body [GO:0055120]
P34678	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P91550	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P34497	cytoplasm [GO:0005737]
Q86GV3	axon [GO:0030424]; cell body [GO:0044297]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; neuron projection [GO:0043005]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]
O18276	chloride channel complex [GO:0034707]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
P46578	endolysosome membrane [GO:0036020]; integral component of membrane [GO:0016021]
O17323	cytoplasm [GO:0005737]; histone deacetylase complex [GO:0000118]; nucleus [GO:0005634]
O01833	host cell nucleus [GO:0042025]; nucleosome [GO:0000786]; nucleus [GO:0005634]
Q27489	nucleosome [GO:0000786]; nucleus [GO:0005634]
Q09652	mitochondrion [GO:0005739]; peroxisome [GO:0005777]
Q19503	nucleus [GO:0005634]
P20270	nucleus [GO:0005634]
G5EDW2	integral component of plasma membrane [GO:0005887]
P34599	mitochondrion [GO:0005739]; SAM complex [GO:0001401]
O17264	extracellular region [GO:0005576]
Q18439	extracellular region [GO:0005576]
Q93542	extracellular region [GO:0005576]
Q9N5R0	extracellular region [GO:0005576]
P02566	A band [GO:0031672]; muscle myosin complex [GO:0005859]; striated muscle myosin thick filament [GO:0005863]
O44857	cell surface [GO:0009986]; integral component of membrane [GO:0016021]
Q9XXN3	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; Nem1-Spo7 phosphatase complex [GO:0071595]; nuclear membrane [GO:0031965]
Q9N4D8	cytoplasmic vesicle [GO:0031410]; extracellular space [GO:0005615]
P24896	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex I [GO:0005747]
O01840	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
P34713	apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]
O18054	cytoplasm [GO:0005737]; polysome [GO:0005844]; prefoldin complex [GO:0016272]
Q20085	nucleus [GO:0005634]
P91477	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]
Q27488	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]
O76387	cytosol [GO:0005829]; mitochondrion [GO:0005739]
G5EC24	cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]
Q22038	cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]
P48152	cytosolic small ribosomal subunit [GO:0022627]; nucleus [GO:0005634]
Q95Y04	cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosolic small ribosomal subunit [GO:0022627]; polysomal ribosome [GO:0042788]
O44740	condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; katanin complex [GO:0008352]; male pronucleus [GO:0001940]; microtubule [GO:0005874]; spindle pole [GO:0000922]
Q6BER6	mediator complex [GO:0016592]
Q93367	perinuclear region of cytoplasm [GO:0048471]
Q11068	Golgi apparatus [GO:0005794]; Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; perinuclear region of cytoplasm [GO:0048471]
Q10665	nucleosome [GO:0000786]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]
O44510	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P91137	extracellular region [GO:0005576]
O16354	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9XX15	nucleolus [GO:0005730]; small-subunit processome [GO:0032040]
Q9N4E9	cytosol [GO:0005829]
O44199	condensed nuclear chromosome [GO:0000794]; Mre11 complex [GO:0030870]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; site of double-strand break [GO:0035861]
O17732	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
P34295	
O45524	
P34476	RNA polymerase I complex [GO:0005736]; RNA polymerase III complex [GO:0005666]
P91318	preribosome, large subunit precursor [GO:0030687]
Q17856	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; pseudopodium [GO:0031143]
P34576	hemidesmosome [GO:0030056]; integral component of membrane [GO:0016021]; intermediate filament [GO:0005882]; plasma membrane [GO:0005886]
